name,category,lat,lon
Fair Price,supermarket,1.3235495,103.6653511
Shipmart Pte Ltd,supermarket,1.2690936,103.8147233
Cold Storage,supermarket,1.2887675,103.8050186
Kok Fah Technology Farm,supermarket,1.3937537,103.7279865
S-Power Mini Supermarket,supermarket,1.3617131,103.8736873
NTUC Fairprice,supermarket,1.3604356,103.9891666
NTUC FairPrice Xtra,supermarket,1.3012205,103.9050905
Cold Storage,supermarket,1.300713,103.9053675
Four Seasons Organic Market,supermarket,1.3007334,103.9056839
Shahid Mini Mart LLP,supermarket,1.3601099,103.9344762
All India,supermarket,1.3080867,103.8543014
Prime,supermarket,1.4111068,103.897531
,supermarket,1.3476975,103.8872021
NTUC Fairprice,supermarket,1.2901076,103.8166471
UnPackt 1st Zero Waste Store,supermarket,1.4084145,103.7800647
Sheng Siong,supermarket,1.2984172,103.8035521
,supermarket,1.2963597,103.8065611
Prime supermarket,supermarket,1.3340029,103.8707323
,supermarket,1.3425138,103.8758827
,supermarket,1.2960082,103.8112632
NTUC Fairprice,supermarket,1.3867212,103.9090795
7-Eleven,convenience_store,1.3908699,103.8899724
7-Eleven,convenience_store,1.3939865,103.8892811
Shell Shop,convenience_store,1.3916146,103.8927199
7-Eleven,convenience_store,1.3857165,103.9023251
newecon minimart,convenience_store,1.395191,103.8993078
Cheers,convenience_store,1.3856259,103.901657
7-Eleven,convenience_store,1.3904025,103.9013531
Mandarin Gallery,convenience_store,1.3020303,103.8366424
7-Eleven,convenience_store,1.3001872,103.8522224
Cheers,convenience_store,1.4489312,103.8200046
Cheers,convenience_store,1.4481249,103.8190277
Cold Storage,convenience_store,1.4528827,103.8169615
7-Eleven,convenience_store,1.370052,103.957437
7-Eleven,convenience_store,1.3566164,103.7523068
7-Eleven,convenience_store,1.2472062,103.8397265
7-Eleven,convenience_store,1.3418641,103.7027677
7-Eleven,convenience_store,1.3018284,103.853275
,convenience_store,1.325298,103.9314399
Cheers,convenience_store,1.2834881,103.8348084
Mama shop,convenience_store,1.3206824,103.8537683
Cheers,convenience_store,1.3212284,103.853153
Cheers,convenience_store,1.3233245,103.8524309
7-Eleven,convenience_store,1.2891697,103.7779041
7-Eleven,convenience_store,1.387565,103.8693245
7-Eleven,convenience_store,1.3331337,103.7904332
Cheers,convenience_store,1.3705495,103.8281707
7-Eleven,convenience_store,1.3305448,103.774976
,convenience_store,1.3437978,103.6911508
Gift shop,convenience_store,1.2842153,103.8655352
Barrage Cove,convenience_store,1.28028,103.8705782
7-Eleven,convenience_store,1.3276428,103.9038308
7-Eleven,convenience_store,1.305747,103.829954
7-Eleven,convenience_store,1.2897593,103.8379057
Rivergate Grocer,convenience_store,1.290507,103.8366608
7-Eleven,convenience_store,1.2969497,103.8557045
7-Eleven,convenience_store,1.2977694,103.8553052
Pasir Ris Minimart,convenience_store,1.3747713,103.9363808
7-Eleven,convenience_store,1.4403443,103.8008888
Cheers,convenience_store,1.3035244,103.773937
7-Eleven,convenience_store,1.4403061,103.801276
7-Eleven,convenience_store,1.4294302,103.8356293
7-Eleven,convenience_store,1.3097564,103.7685356
7-Eleven,convenience_store,1.3199937,103.9445768
,convenience_store,1.2871703,103.8394515
7-Eleven,convenience_store,1.314015,103.988881
7-Eleven,convenience_store,1.2561745,103.8211279
7-Eleven,convenience_store,1.3270991,103.9459575
7-Eleven,convenience_store,1.3098736,103.9010777
Lim's Provisions,convenience_store,1.3777984,103.8963021
7-Eleven,convenience_store,1.3013753,103.852723
7-Eleven,convenience_store,1.3155475,103.8508454
Cheers,convenience_store,1.2769745,103.8437294
Shell Select,convenience_store,1.3999265,103.8178415
7-Eleven,convenience_store,1.3110419,103.7952716
7-Eleven,convenience_store,1.3646143,103.8660598
7-Eleven,convenience_store,1.3315252,103.947838
Cheers,convenience_store,1.3647098,103.8902848
7-Eleven,convenience_store,1.3127092,103.8807011
7-Eleven,convenience_store,1.3155119,103.883199
7-Eleven,convenience_store,1.3791325,103.955461
First Price,convenience_store,1.3415762,103.6917601
7-Eleven,convenience_store,1.2748915,103.8000162
,convenience_store,1.3438042,103.69379
buzz,convenience_store,1.2925999,103.7685149
7-Eleven,convenience_store,1.2925966,103.7683661
7-Eleven,convenience_store,1.2965738,103.8543736
7-Eleven,convenience_store,1.2870119,103.8481915
7-Eleven,convenience_store,1.3034544,103.851324
7-Eleven,convenience_store,1.3118828,103.9005456
7-Eleven,convenience_store,1.3502318,103.8689864
7-Eleven,convenience_store,1.2796702,103.8475518
7-Eleven,convenience_store,1.2821667,103.8458997
7-Eleven,convenience_store,1.2811559,103.8451247
7-Eleven,convenience_store,1.2802562,103.8414987
7-Eleven,convenience_store,1.2754212,103.8441447
7-Eleven,convenience_store,1.2788217,103.8433906
Cheers,convenience_store,1.307192,103.7903982
7-Eleven,convenience_store,1.3114743,103.7884805
7-Eleven,convenience_store,1.2975015,103.8005442
Cheers,convenience_store,1.354283,103.9884402
Cheers,convenience_store,1.2764424,103.8357617
7-Eleven,convenience_store,1.3481139,103.6853331
Cheers,convenience_store,1.3428422,103.6821772
7-Eleven,convenience_store,1.3771841,103.7729834
7-Eleven,convenience_store,1.38399,103.7705042
7-Eleven,convenience_store,1.3847337,103.7447461
Cheers,convenience_store,1.3855644,103.744521
7-Eleven,convenience_store,1.2923388,103.8407982
,convenience_store,1.3519797,103.7539236
7-Eleven,convenience_store,1.341499,103.6908263
7-Eleven,convenience_store,1.3359012,103.6959311
7-Eleven,convenience_store,1.3577895,103.7606314
7-Eleven,convenience_store,1.288225,103.8489139
7-Eleven,convenience_store,1.2920518,103.850905
,convenience_store,1.3582276,103.9861175
7-Eleven,convenience_store,1.3118391,103.8718124
Cheers,convenience_store,1.311553,103.7949131
7-Eleven,convenience_store,1.2750389,103.8429425
7-Eleven,convenience_store,1.3115958,103.7783354
Grab & GO,convenience_store,1.3114964,103.8150692
Mandai Mart,convenience_store,1.4046763,103.7909244
Mandai Mart,convenience_store,1.4039572,103.7889145
7-Eleven,convenience_store,1.322278,103.770644
7-Eleven,convenience_store,1.2996415,103.8537643
7-Eleven,convenience_store,1.3003539,103.855331
Shell Select,convenience_store,1.3502661,103.7384701
7-Eleven,convenience_store,1.3508971,103.7559191
7-Eleven,convenience_store,1.3713906,103.8290006
7-Eleven,convenience_store,1.2912995,103.8584203
Guardian,convenience_store,1.2928333,103.8532762
7-Eleven,convenience_store,1.359123,103.7520715
7-Eleven,convenience_store,1.2572896,103.8112414
7-Eleven,convenience_store,1.3051967,103.8532665
7-Eleven,convenience_store,1.3310896,103.7951477
7-Eleven,convenience_store,1.339971,103.7738201
7-Eleven,convenience_store,1.3502177,103.7242131
Hao Mart,convenience_store,1.450132,103.8228882
Cheers,convenience_store,1.265124,103.8203571
7-Eleven,convenience_store,1.2848018,103.8466072
7-Eleven,convenience_store,1.298358,103.8560343
Midtown Mart,convenience_store,1.290899,103.8574196
Cheers,convenience_store,1.3033085,103.7918559
Supreme Mini Mart,convenience_store,1.3034883,103.7924467
7-Eleven,convenience_store,1.3060517,103.7909615
7-Eleven,convenience_store,1.3291,103.886845
Chop Seng Cheong,convenience_store,1.3291771,103.8867176
JMart,convenience_store,1.3288928,103.8871562
7-Eleven,convenience_store,1.3786827,103.9417737
7-Eleven,convenience_store,1.3082461,103.909849
Shell Select,convenience_store,1.3126508,103.9266349
Cheers,convenience_store,1.3109904,103.9203371
7-Eleven,convenience_store,1.3120298,103.9224284
FairPrice,convenience_store,1.3283589,103.9396233
7-Eleven,convenience_store,1.3065884,103.8286065
7-Eleven,convenience_store,1.3048499,103.823337
7-Eleven,convenience_store,1.3076538,103.8849385
Good Price Centre,convenience_store,1.3330593,103.8788019
Cheers,convenience_store,1.3610339,103.874011
7-Eleven,convenience_store,1.3606591,103.8739181
7-Eleven,convenience_store,1.3147383,103.8909841
HAO mart,convenience_store,1.3128031,103.8813005
B&S MiniMart Private LTD,convenience_store,1.31251,103.8795631
7-Eleven,convenience_store,1.3121626,103.8772837
7-Eleven,convenience_store,1.3212974,103.9025998
7-Eleven,convenience_store,1.3850974,103.766586
7-Eleven,convenience_store,1.3543007,103.8788923
7-Eleven,convenience_store,1.3541471,103.8787196
7-Eleven,convenience_store,1.2847087,103.8329529
Cheers,convenience_store,1.2947522,103.816423
JC Super Market,convenience_store,1.3321284,103.8831091
7-Eleven,convenience_store,1.3225036,103.8637244
Fair Price,convenience_store,1.3624863,103.8682345
Wall's,convenience_store,1.2821571,103.8450963
Cheers,convenience_store,1.2826835,103.8456465
7-Eleven,convenience_store,1.2839565,103.8479186
7-Eleven,convenience_store,1.2859771,103.8491466
,convenience_store,1.2827764,103.8487351
7-Eleven,convenience_store,1.4307556,103.8329218
Cheers,convenience_store,1.280686,103.8501924
7-Eleven,convenience_store,1.353351,103.8346521
Shell Select,convenience_store,1.3481748,103.83831
Cheers,convenience_store,1.3579508,103.8283545
I-Tec Supermart,convenience_store,1.2942554,103.8421912
7-Eleven,convenience_store,1.3004629,103.859304
I-Tec Supermart,convenience_store,1.3017634,103.8584284
7-Eleven,convenience_store,1.3038295,103.8611162
7-Eleven,convenience_store,1.4441894,103.7901405
Goutham Minimart,convenience_store,1.3088269,103.856316
7-Eleven,convenience_store,1.2951737,103.8294773
Shell Select,convenience_store,1.3723686,103.7634365
7-Eleven,convenience_store,1.385475,103.7464877
Cheers,convenience_store,1.2844459,103.8444848
Cheers,convenience_store,1.2838319,103.8433875
7-Eleven,convenience_store,1.3145504,103.8572888
Phoon Huat,convenience_store,1.3119239,103.7969327
7-Eleven,convenience_store,1.2851032,103.8293522
Phoon Huat,convenience_store,1.3014536,103.8523516
Cheers,convenience_store,1.3068568,103.8024214
7-Eleven,convenience_store,1.3008615,103.8408781
7-Eleven,convenience_store,1.3120241,103.7600319
7-Eleven,convenience_store,1.3240446,103.8518318
7-Eleven,convenience_store,1.3067191,103.8291046
Cheers,convenience_store,1.3266749,103.8427447
Cheers,convenience_store,1.3221871,103.8526813
Fei Qian Minimart,convenience_store,1.3224803,103.8526399
7-Eleven,convenience_store,1.3246754,103.8533577
Annai Super Mart,convenience_store,1.3242515,103.8529848
I-Tec Supermart,convenience_store,1.3249018,103.8504928
7-Eleven,convenience_store,1.350428,103.7190502
Choices,convenience_store,1.342261,103.7372633
7-Eleven,convenience_store,1.3567245,103.9902702
Octobox,convenience_store,1.3473643,103.6807733
7-Eleven,convenience_store,1.3915801,103.8951149
Shopping Bugis,convenience_store,1.3001656,103.8544698
Chocolate Gallery,convenience_store,1.2717482,103.8426259
7-Eleven,convenience_store,1.3540632,103.9598239
Hao Mart,convenience_store,1.3518919,103.9611685
7-Eleven,convenience_store,1.2739777,103.801674
,convenience_store,1.2794213,103.8277394
7-Eleven,convenience_store,1.3006848,103.8383985
7-Eleven,convenience_store,1.3130273,103.8600133
Cheers,convenience_store,1.380029,103.8487786
Cheers,convenience_store,1.3693398,103.8498281
7-Eleven,convenience_store,1.302624,103.8579868
7-Eleven,convenience_store,1.3114473,103.8599536
Everyday mart,convenience_store,1.3114708,103.8599756
Rong Xing Mini Mart,convenience_store,1.2882371,103.8152576
7-Eleven,convenience_store,1.4051692,103.8975981
Cheers,convenience_store,1.4369073,103.7859705
Eco Mart,convenience_store,1.289742,103.8379718
7-Eleven,convenience_store,1.2894281,103.8171902
Mini Mart,convenience_store,1.3731238,103.8880533
7-Eleven,convenience_store,1.3748828,103.8869975
Cheers,convenience_store,1.3715821,103.8936466
7-Eleven,convenience_store,1.3589276,103.8871356
7-Eleven,convenience_store,1.3450468,103.7034605
7-Eleven,convenience_store,1.3371458,103.7018463
MiniMart,convenience_store,1.3789932,103.8840744
7-Eleven,convenience_store,1.2941772,103.8422269
7-Eleven,convenience_store,1.3051094,103.8533778
7-Eleven,convenience_store,1.3073575,103.9068179
Cheers,convenience_store,1.3769862,103.7626473
7-Eleven,convenience_store,1.3754527,103.7653854
7-Eleven,convenience_store,1.3148534,103.7645946
7-Eleven,convenience_store,1.2886362,103.815904
7-Eleven,convenience_store,1.2869393,103.8538279
Shell Shop,convenience_store,1.3476219,103.7648306
Cheers,convenience_store,1.2673683,103.8156218
Qmart,convenience_store,1.2863878,103.8033436
Cheers,convenience_store,1.286825,103.8013466
Cheers,convenience_store,1.3024698,103.8738206
Shine Korea,convenience_store,1.3019884,103.8764724
7-Eleven,convenience_store,1.2828542,103.850533
7-Eleven,convenience_store,1.2933127,103.8595266
Lit Heng Seng Minimart,convenience_store,1.3320923,103.9139143
Top Plus Supermarket,convenience_store,1.332067,103.9144393
Bee Kee Hong KongThiam Sim,convenience_store,1.3328982,103.9137964
7-Eleven,convenience_store,1.2895584,103.855939
7-Eleven,convenience_store,1.3981942,103.747326
Vaseegara Traders Pte Ltd,convenience_store,1.3331052,103.9144664
Fook Ann Siang Medicine & Trading Co.,convenience_store,1.3325325,103.9141909
Chee Hoe Seng Minimart,convenience_store,1.3313109,103.9100487
7-Eleven,convenience_store,1.3313502,103.9096332
7-Eleven,convenience_store,1.3546862,103.8313372
7-Eleven,convenience_store,1.2857395,103.8267858
Kuriya Market,convenience_store,1.3508557,103.8717903
7-Eleven,convenience_store,1.3322504,103.8677915
Lion Mart,convenience_store,1.3677806,103.9703627
7-Eleven,convenience_store,1.2801114,103.8499881
Phoon Huat,convenience_store,1.3710725,103.8946061
Xiang Xiang Vegetarian Food,convenience_store,1.3715839,103.8932571
FairPrice,convenience_store,1.3712241,103.8563719
Hao Mart,convenience_store,1.2837098,103.8159294
Phoon Huat,convenience_store,1.283797,103.8174877
RedMan,convenience_store,1.3068507,103.7884761
RedMan,convenience_store,1.3524681,103.8732755
Phoon Huat,convenience_store,1.3679146,103.8514987
Phoon Huat,convenience_store,1.3140344,103.7625606
Phoon Huat,convenience_store,1.4314962,103.7743811
Phoon Huat,convenience_store,1.3433847,103.9536533
Phoon Huat,convenience_store,1.3165805,103.8809279
Phoon Huat,convenience_store,1.3412499,103.846986
7-Eleven,convenience_store,1.2985134,103.8391586
Cheers,convenience_store,1.3633294,103.888092
7-Eleven,convenience_store,1.3591664,103.9551593
Khan Products,convenience_store,1.3092573,103.8550398
Aysha,convenience_store,1.3093317,103.8546221
Minimart,convenience_store,1.3094035,103.8545188
Al-Amin,convenience_store,1.309381,103.854554
Bangala Stores,convenience_store,1.3099626,103.8545664
7-Eleven,convenience_store,1.2772216,103.8367959
7-Eleven,convenience_store,1.3500428,103.7012145
7-Eleven,convenience_store,1.3014617,103.8366407
7-Eleven,convenience_store,1.2841464,103.8525887
The Real Wholesale Mart,convenience_store,1.3540027,103.7187528
Provisions,convenience_store,1.3046448,103.8088431
7-Eleven,convenience_store,1.3207529,103.7468643
7-Eleven,convenience_store,1.2788141,103.8486232
DS Mini Mart,convenience_store,1.3124705,103.8723706
Cosway,convenience_store,1.314167,103.8707355
Cheers,convenience_store,1.3059449,103.8608461
Li Feng Yuan Minimart,convenience_store,1.327763,103.8852456
7-Eleven,convenience_store,1.2494329,103.8217964
Kumaran Mini Mart,convenience_store,1.3506934,103.7200342
7-Eleven,convenience_store,1.3364251,103.8890361
7-Eleven,convenience_store,1.3500695,103.731428
Cheers,convenience_store,1.3957883,103.8920609
,convenience_store,1.3982442,103.878013
7-Eleven,convenience_store,1.3272075,103.8466337
7-Eleven,convenience_store,1.2907524,103.8583951
Shine Korea,convenience_store,1.290933,103.8584033
Cheers,convenience_store,1.3162934,103.8369559
Star Mart,convenience_store,1.3187818,103.8335938
7-Eleven,convenience_store,1.280156,103.8540257
Haveen Minimart Pte Ltd,convenience_store,1.3490258,103.7296149
7-Eleven,convenience_store,1.288768,103.8475049
Shine Korea,convenience_store,1.2639548,103.8202174
Hao Mart,convenience_store,1.373593,103.7737256
Sri Selvi,convenience_store,1.3474419,103.8735513
Koryo Mart,convenience_store,1.3924726,103.8949003
7-Eleven,convenience_store,1.4059392,103.9026609
7-Eleven,convenience_store,1.3624203,103.7512257
Sri Murugan,convenience_store,1.4300361,103.836616
EZ Home Products Pte Ltd,convenience_store,1.3915539,103.8932506
7-Eleven,convenience_store,1.3177775,103.8436953
7-Eleven,convenience_store,1.3329424,103.8491932
on 2nd floor,convenience_store,1.3318126,103.8791979
Cheers,convenience_store,1.2892261,103.8472599
7-Eleven,convenience_store,1.2777381,103.8473906
Mini Mart,convenience_store,1.3564661,103.9456642
IKEA Swedish Food Market,convenience_store,1.3735867,103.9325304
Scootz,convenience_store,1.2873618,103.8134788
7-Eleven,convenience_store,1.2944945,103.8601957
7-Eleven,convenience_store,1.2845726,103.84676
7-Eleven,convenience_store,1.3079861,103.8624348
,convenience_store,1.3041405,103.7825227
7-Eleven,convenience_store,1.2884012,103.8492155
7-Eleven,convenience_store,1.3441026,103.720077
7-Eleven,convenience_store,1.3199037,103.8433104
7-Eleven,convenience_store,1.3036665,103.849989
Cheers,convenience_store,1.3133865,103.8612262
Cheers,convenience_store,1.2965756,103.8539341
Sri Murugan Trading,convenience_store,1.3363953,103.7556839
7-Eleven,convenience_store,1.3726048,103.9317635
GG Mart,convenience_store,1.3263796,103.8486257
7-Eleven,convenience_store,1.3043671,103.9238404
7-Eleven,convenience_store,1.3041442,103.8323083
7-Eleven,convenience_store,1.3423578,103.7761327
Hao mart,convenience_store,1.2884015,103.8185263
Marine Villa Express,convenience_store,1.303802,103.9124606
Ai Jai Grocery & Minimart,convenience_store,1.3267877,103.9190219
Jasons Deli,convenience_store,1.3040771,103.8316123
7-Eleven,convenience_store,1.2812461,103.8105454
Cheers,convenience_store,1.3000215,103.9077224
Tenaga mini mart,convenience_store,1.3323285,103.9061071
7-Eleven,convenience_store,1.3458874,103.7008018
7-Eleven,convenience_store,1.337581,103.9220124
Cheers,convenience_store,1.324381,103.9292908
Cheers,convenience_store,1.347451,103.7442599
7-Eleven,convenience_store,1.3419953,103.6974449
888 Triple Eight Minimart,convenience_store,1.341684,103.7755159
,convenience_store,1.3700677,103.8727391
Cheers,convenience_store,1.3510908,103.7236849
,convenience_store,1.3371952,103.7527469
Petti Shop,convenience_store,1.3066017,103.8516787
Annai Marketing,convenience_store,1.3079012,103.8506453
H M Hussain,convenience_store,1.307321,103.7956057
7-Eleven,convenience_store,1.3130883,103.8606151
7-Eleven,convenience_store,1.312229,103.8547866
Choices,convenience_store,1.3232432,103.8193579
7-Eleven,convenience_store,1.3989584,103.8181031
,convenience_store,1.3372937,103.7539333
王家莊迷你超级市场,convenience_store,1.3515591,103.9373019
iEcon,convenience_store,1.3515779,103.9372563
7-Eleven,convenience_store,1.357477,103.9403266
Star Mart,convenience_store,1.3495058,103.9282581
